datum,relation,trailer_geplant,trailer_benoetigt,trailer_linie_gefahren,sonderfahrten,trailer_ueberzaehlig,lademeter_aufkommen,lademeter_verschoben_auf_folgetag,auslastung_pct
2026-08-05,R12,2,2,2,0,0,14.8,0.0,54.4
2026-08-06,R12,4,3,4,0,1,29.1,0.0,53.5
2026-08-07,R12,3,2,3,0,1,18.4,0.0,45.1
2026-08-10,R12,3,3,3,0,0,29.3,0.0,71.8
2026-08-11,R12,4,4,4,0,0,49.6,0.0,91.2
2026-08-12,R12,2,2,2,0,0,18.0,0.0,66.2
2026-08-13,R12,3,5,3,1,0,51.0,1.0,93.8
2026-08-14,R12,2,2,2,0,0,21.6,0.0,82.9
2026-08-17,R12,3,2,3,0,1,19.4,0.0,47.5
2026-08-18,R12,4,3,4,0,1,33.5,0.0,61.6
2026-08-19,R12,2,2,2,0,0,18.0,0.0,66.2
2026-08-20,R12,4,3,4,0,1,32.1,0.0,59.0
2026-08-21,R12,2,1,2,0,1,11.2,0.0,41.2
2026-08-24,R12,3,3,3,0,0,26.0,0.0,63.7
2026-08-25,R12,3,3,3,0,0,34.1,0.0,83.6
2026-08-26,R12,2,2,2,0,0,18.5,0.0,68.0
2026-08-27,R12,4,3,4,0,1,37.5,0.0,68.9
2026-08-28,R12,1,2,1,1,0,22.6,0.0,83.1
2026-08-31,R12,2,2,2,0,0,19.4,0.0,71.3
2024-01-02,R13,1,1,1,0,0,2.7,0.0,19.9
2024-01-03,R13,1,1,1,0,0,4.0,0.0,29.4
2024-01-04,R13,1,1,1,0,0,12.1,0.0,89.0
2024-01-05,R13,0,1,0,1,0,8.5,0.0,62.5
2024-01-08,R13,3,2,3,0,1,13.3,0.0,32.6
2024-01-09,R13,1,1,1,0,0,8.1,0.0,59.6
2024-01-10,R13,1,2,1,0,0,13.0,0.5,95.6
2024-01-11,R13,1,1,1,0,0,5.4,0.0,43.3
2024-01-12,R13,1,1,1,0,0,9.0,0.0,66.2
2024-01-15,R13,3,2,3,0,1,12.7,0.0,31.1
2024-01-16,R13,1,1,1,0,0,8.4,0.0,61.8
2024-01-17,R13,1,1,1,0,0,5.5,0.0,40.4
2024-01-18,R13,1,1,1,0,0,7.7,0.0,56.6
2024-01-19,R13,1,1,1,0,0,11.4,0.0,83.8
2024-01-22,R13,2,2,2,0,0,14.4,0.0,52.9
2024-01-23,R13,1,1,1,0,0,9.8,0.0,72.1
2024-01-24,R13,2,1,2,0,1,7.0,0.0,25.7
2024-01-25,R13,2,1,2,0,1,6.7,0.0,24.6
2024-01-26,R13,1,1,1,0,0,4.4,0.0,32.4
2024-01-29,R13,2,1,2,0,1,9.8,0.0,36.0
2024-01-30,R13,1,1,1,0,0,9.1,0.0,66.9
2024-01-31,R13,1,1,1,0,0,10.4,0.0,76.5
2024-02-01,R13,1,1,1,0,0,9.7,0.0,71.3
2024-02-02,R13,1,1,1,0,0,12.2,0.0,89.7
2024-02-05,R13,2,2,2,0,0,13.9,0.0,51.1
2024-02-06,R13,1,1,1,0,0,4.6,0.0,33.8
2024-02-07,R13,1,1,1,0,0,8.8,0.0,64.7
2024-02-08,R13,1,1,1,0,0,8.3,0.0,61.0
2024-02-09,R13,1,1,1,0,0,7.4,0.0,54.4
2024-02-12,R13,2,1,2,0,1,12.5,0.0,46.0
2024-02-13,R13,1,1,1,0,0,8.8,0.0,64.7
2024-02-14,R13,1,1,1,0,0,9.5,0.0,69.9
2024-02-15,R13,1,1,1,0,0,9.1,0.0,66.9
2024-02-16,R13,1,1,1,0,0,6.7,0.0,49.3
2024-02-19,R13,2,1,2,0,1,10.8,0.0,39.7
2024-02-20,R13,1,1,1,0,0,5.4,0.0,39.7
2024-02-21,R13,2,1,2,0,1,8.4,0.0,30.9
2024-02-22,R13,1,1,1,0,0,4.0,0.0,29.4
2024-02-23,R13,1,1,1,0,0,5.4,0.0,39.7
2024-02-26,R13,1,1,1,0,0,10.5,0.0,77.2
2024-02-27,R13,1,1,1,0,0,5.6,0.0,41.2
2024-02-28,R13,1,1,1,0,0,9.8,0.0,72.1
2024-02-29,R13,1,1,1,0,0,9.2,0.0,67.6
2024-03-01,R13,1,1,1,0,0,8.5,0.0,62.5
2024-03-04,R13,1,1,1,0,0,9.1,0.0,66.9
2024-03-05,R13,1,2,1,0,0,15.2,2.7,100.0
2024-03-06,R13,1,2,1,0,0,14.2,4.4,100.0
2024-03-07,R13,1,2,1,0,0,8.7,0.6,96.1
2024-03-08,R13,1,1,1,0,0,8.5,0.0,66.6
2024-03-11,R13,1,1,1,0,0,7.0,0.0,51.5
2024-03-12,R13,1,1,1,0,0,7.3,0.0,53.7
2024-03-13,R13,2,1,2,0,1,11.7,0.0,43.0
2024-03-14,R13,2,1,2,0,1,7.3,0.0,26.8
2024-03-15,R13,1,1,1,0,0,9.8,0.0,72.1
2024-03-18,R13,2,2,2,0,0,12.7,0.0,46.7
2024-03-19,R13,2,1,2,0,1,10.5,0.0,38.6
2024-03-20,R13,1,1,1,0,0,12.4,0.0,91.2
2024-03-21,R13,2,2,2,0,0,13.0,0.0,47.8
2024-03-22,R13,0,1,0,0,0,4.5,4.5,0.0
2024-03-25,R13,2,2,2,0,0,13.5,0.0,49.6
2024-03-26,R13,2,1,2,0,1,4.5,0.0,16.5
2024-03-27,R13,2,1,2,0,1,9.2,0.0,33.8
2024-03-28,R13,1,1,1,0,0,8.8,0.0,64.7
2024-04-02,R13,1,1,1,0,0,9.2,0.0,67.6
2024-04-03,R13,1,1,1,0,0,9.4,0.0,69.1
2024-04-04,R13,1,1,1,0,0,8.6,0.0,63.2
2024-04-05,R13,1,1,1,0,0,6.7,0.0,49.3
2024-04-08,R13,2,1,2,0,1,8.8,0.0,32.4
2024-04-09,R13,0,1,0,1,0,12.5,0.0,91.9
2024-04-10,R13,1,1,1,0,0,12.2,0.0,89.7
2024-04-11,R13,1,1,1,0,0,9.2,0.0,67.6
2024-04-12,R13,1,1,1,0,0,6.0,0.0,44.1
2024-04-15,R13,1,1,1,0,0,9.2,0.0,67.6
2024-04-16,R13,1,1,1,0,0,5.9,0.0,43.4
2024-04-17,R13,1,1,1,0,0,7.2,0.0,52.9
2024-04-18,R13,1,1,1,0,0,8.4,0.0,61.8
2024-04-19,R13,0,1,0,1,0,8.6,0.0,63.2
2024-04-22,R13,1,1,1,0,0,11.7,0.0,86.0
2024-04-23,R13,1,1,1,0,0,5.6,0.0,41.2
2024-04-24,R13,1,1,1,0,0,7.3,0.0,53.7
2024-04-25,R13,1,2,1,0,0,15.5,3.0,100.0
2024-04-26,R13,1,1,1,0,0,4.7,0.0,56.5
2024-04-29,R13,1,1,1,0,0,9.7,0.0,71.3
2024-04-30,R13,1,1,1,0,0,8.0,0.0,58.8
2024-05-02,R13,1,1,1,0,0,8.2,0.0,60.3
2024-05-03,R13,1,1,1,0,0,5.1,0.0,37.5
2024-05-06,R13,1,2,1,0,0,15.8,3.3,100.0
2024-05-07,R13,1,2,1,0,0,10.5,1.3,100.0
2024-05-08,R13,1,1,1,0,0,10.7,0.0,88.1
2024-05-10,R13,1,1,1,0,0,6.1,0.0,44.9
2024-05-13,R13,2,1,2,0,1,8.6,0.0,31.6
2024-05-14,R13,2,2,2,0,0,13.1,0.0,48.2
2024-05-15,R13,1,1,1,0,0,12.2,0.0,89.7
2024-05-16,R13,1,2,1,0,0,14.3,1.8,100.0
2024-05-17,R13,1,1,1,0,0,9.5,0.0,83.0
2024-05-21,R13,2,1,2,0,1,11.2,0.0,41.2
2024-05-22,R13,1,1,1,0,0,10.3,0.0,75.7
2024-05-23,R13,2,1,2,0,1,9.5,0.0,34.9
2024-05-24,R13,1,1,1,0,0,6.5,0.0,47.8
2024-05-27,R13,1,1,1,0,0,10.0,0.0,73.5
2024-05-28,R13,2,1,2,0,1,8.5,0.0,31.2
2024-05-29,R13,1,1,1,0,0,12.5,0.0,91.9
2024-05-31,R13,1,1,1,0,0,8.5,0.0,62.5
2024-06-03,R13,1,1,1,0,0,9.4,0.0,69.1
2024-06-04,R13,1,1,1,0,0,5.3,0.0,39.0
2024-06-05,R13,1,2,1,0,0,14.7,2.2,100.0
2024-06-06,R13,1,2,1,0,0,11.0,0.7,97.0
2024-06-07,R13,1,1,1,0,0,9.2,0.0,72.6
2024-06-10,R13,1,2,1,0,0,13.1,0.6,96.3
2024-06-11,R13,1,2,1,0,0,13.1,1.2,100.0
2024-06-12,R13,2,2,2,0,0,13.5,0.0,54.0
2024-06-13,R13,3,1,3,0,2,9.6,0.0,23.5
2024-06-14,R13,1,1,1,0,0,4.8,0.0,35.3
2024-06-17,R13,2,2,2,0,0,17.1,0.0,62.9
2024-06-18,R13,2,1,2,0,1,6.8,0.0,25.0
2024-06-19,R13,2,2,2,0,0,14.6,0.0,53.7
2024-06-20,R13,1,1,1,0,0,11.1,0.0,81.6
2024-06-21,R13,1,2,1,0,0,13.4,0.9,98.5
2024-06-24,R13,2,2,2,0,0,17.1,0.0,62.9
2024-06-25,R13,1,1,1,0,0,10.7,0.0,78.7
2024-06-26,R13,2,1,2,0,1,11.2,0.0,41.2
2024-06-27,R13,1,1,1,0,0,6.5,0.0,47.8
2024-06-28,R13,1,1,1,0,0,7.8,0.0,57.4
2024-07-01,R13,3,1,3,0,2,9.9,0.0,24.3
2024-07-02,R13,1,1,1,0,0,9.5,0.0,69.9
2024-07-03,R13,1,1,1,0,0,8.6,0.0,63.2
2024-07-04,R13,1,1,1,0,0,11.8,0.0,86.8
2024-07-05,R13,1,1,1,0,0,9.5,0.0,69.9
2024-07-08,R13,2,2,2,0,0,15.1,0.0,55.5
2024-07-09,R13,0,2,0,1,0,13.7,1.2,100.0
2024-07-10,R13,2,2,2,0,0,12.3,0.0,49.6
2024-07-11,R13,1,1,1,0,0,9.5,0.0,69.9
2024-07-12,R13,1,1,1,0,0,6.6,0.0,48.5
2024-07-15,R13,2,1,2,0,1,11.9,0.0,43.7
2024-07-16,R13,1,1,1,0,0,9.9,0.0,72.8
2024-07-17,R13,2,1,2,0,1,10.8,0.0,39.7
2024-07-18,R13,1,1,1,0,0,9.2,0.0,67.6
2024-07-19,R13,1,1,1,0,0,1.8,0.0,13.2
2024-07-22,R13,2,2,2,0,0,13.0,0.0,47.8
2024-07-23,R13,2,1,2,0,1,7.6,0.0,27.9
2024-07-24,R13,1,1,1,0,0,4.7,0.0,34.6
2024-07-25,R13,1,1,1,0,0,10.5,0.0,77.2
2024-07-26,R13,1,1,1,0,0,9.5,0.0,69.9
2024-07-29,R13,2,1,2,0,1,11.3,0.0,41.5
2024-07-30,R13,1,1,1,0,0,8.1,0.0,59.6
2024-07-31,R13,1,1,1,0,0,7.2,0.0,52.9
2024-08-01,R13,1,2,1,0,0,12.8,0.3,94.1
2024-08-02,R13,1,1,1,0,0,3.7,0.0,29.3
2024-08-05,R13,2,1,2,0,1,9.2,0.0,33.8
2024-08-06,R13,1,1,1,0,0,9.6,0.0,70.6
2024-08-07,R13,1,1,1,0,0,8.9,0.0,65.4
2024-08-08,R13,2,1,2,0,1,8.5,0.0,31.3
2024-08-09,R13,1,1,1,0,0,6.8,0.0,50.0
2024-08-12,R13,1,1,1,0,0,10.8,0.0,79.4
2024-08-13,R13,1,1,1,0,0,5.9,0.0,43.4
2024-08-14,R13,1,1,1,0,0,11.1,0.0,81.6
2024-08-15,R13,1,2,1,0,0,14.2,1.7,100.0
2024-08-16,R13,1,1,1,0,0,7.3,0.0,66.1
2024-08-19,R13,1,1,1,0,0,6.5,0.0,47.8
2024-08-20,R13,1,1,1,0,0,8.5,0.0,62.5
2024-08-21,R13,1,1,1,0,0,7.4,0.0,54.4
2024-08-22,R13,2,1,2,0,1,9.1,0.0,33.5
2024-08-23,R13,2,1,2,0,1,7.7,0.0,28.3
2024-08-26,R13,2,2,2,0,0,14.3,0.0,52.6
2024-08-27,R13,1,1,1,0,0,11.8,0.0,86.8
2024-08-28,R13,1,1,1,0,0,10.9,0.0,80.1
2024-08-29,R13,1,1,1,0,0,9.8,0.0,72.1
2024-08-30,R13,1,1,1,0,0,3.9,0.0,28.7
2024-09-02,R13,2,1,2,0,1,9.8,0.0,36.0
2024-09-03,R13,1,1,1,0,0,9.3,0.0,68.4
2024-09-04,R13,1,1,1,0,0,6.6,0.0,48.5
2024-09-05,R13,1,2,1,0,0,17.0,4.5,100.0
2024-09-06,R13,1,1,1,0,0,5.0,0.0,69.8
2024-09-09,R13,1,1,1,0,0,11.2,0.0,82.4
2024-09-10,R13,0,1,0,0,0,8.3,8.3,0.0
2024-09-11,R13,1,2,1,1,0,9.6,0.0,65.8
2024-09-12,R13,1,1,1,0,0,9.3,0.0,68.4
2024-09-13,R13,1,1,1,0,0,3.5,0.0,25.7
2024-09-16,R13,2,1,2,0,1,11.7,0.0,43.0
2024-09-17,R13,1,1,1,0,0,7.2,0.0,52.9
2024-09-18,R13,2,1,2,0,1,7.2,0.0,26.5
2024-09-19,R13,1,2,1,0,0,14.2,1.7,100.0
2024-09-20,R13,0,1,0,1,0,8.9,0.0,77.9
2024-09-23,R13,1,1,1,0,0,11.3,0.0,83.1
2024-09-24,R13,1,2,1,0,0,13.1,0.6,96.3
2024-09-25,R13,1,2,1,0,0,15.9,4.0,100.0
2024-09-26,R13,2,2,2,0,0,14.5,0.0,67.9
2024-09-27,R13,1,1,1,0,0,5.2,0.0,38.2
2024-09-30,R13,1,1,1,0,0,7.9,0.0,58.1
2024-10-01,R13,2,1,2,0,1,5.9,0.0,21.7
2024-10-02,R13,2,1,2,0,1,8.3,0.0,30.5
2024-10-04,R13,1,1,1,0,0,2.9,0.0,21.3
2024-10-07,R13,1,1,1,0,0,7.2,0.0,52.9
2024-10-08,R13,2,1,2,0,1,6.8,0.0,25.0
2024-10-09,R13,1,1,1,0,0,3.7,0.0,27.2
2024-10-10,R13,2,1,2,0,1,3.6,0.0,13.2
2024-10-11,R13,0,1,0,1,0,9.3,0.0,68.4
2024-10-14,R13,2,2,2,0,0,14.3,0.0,52.6
2024-10-15,R13,2,1,2,0,1,6.3,0.0,23.2
2024-10-16,R13,1,1,1,0,0,6.7,0.0,49.3
2024-10-17,R13,1,2,1,0,0,15.5,3.0,100.0
2024-10-18,R13,1,2,1,1,0,14.8,0.0,65.4
2024-10-21,R13,2,2,2,0,0,17.4,0.0,64.0
2024-10-22,R13,1,1,1,0,0,7.4,0.0,54.4
2024-10-23,R13,1,1,1,0,0,9.6,0.0,70.6
2024-10-24,R13,2,1,2,0,1,8.2,0.0,30.1
2024-10-25,R13,1,1,1,0,0,12.5,0.0,91.9
2024-10-28,R13,2,2,2,0,0,12.8,0.0,47.1
2024-10-29,R13,1,1,1,0,0,12.5,0.0,91.9
2024-10-30,R13,1,2,1,0,0,12.8,0.3,94.1
2024-10-31,R13,1,1,1,0,0,11.0,0.0,83.0
2024-11-04,R13,2,1,2,0,1,4.5,0.0,16.5
2024-11-05,R13,1,1,1,0,0,6.3,0.0,46.3
2024-11-06,R13,1,1,1,0,0,8.5,0.0,62.5
2024-11-07,R13,1,1,1,0,0,9.4,0.0,69.1
2024-11-08,R13,1,1,1,0,0,7.0,0.0,51.5
2024-11-11,R13,2,2,2,0,0,13.9,0.0,51.1
2024-11-12,R13,1,2,1,0,0,17.5,5.0,100.0
2024-11-13,R13,2,1,2,0,1,5.0,0.0,36.7
2024-11-14,R13,1,1,1,0,0,4.1,0.0,30.1
2024-11-15,R13,1,2,1,0,0,14.0,1.5,100.0
2024-11-18,R13,2,2,2,0,0,16.5,0.0,60.7
2024-11-19,R13,1,2,1,0,0,13.3,0.8,97.8
2024-11-20,R13,2,1,2,0,1,11.6,0.0,45.5
2024-11-21,R13,1,1,1,0,0,4.1,0.0,30.1
2024-11-22,R13,1,1,1,0,0,3.2,0.0,23.5
2024-11-25,R13,3,1,3,0,2,9.4,0.0,23.0
2024-11-26,R13,2,1,2,0,1,5.7,0.0,21.0
2024-11-27,R13,1,1,1,0,0,9.0,0.0,66.2
2024-11-28,R13,1,1,1,0,0,6.0,0.0,44.1
2024-11-29,R13,1,1,1,0,0,7.9,0.0,58.1
2024-12-02,R13,2,1,2,0,1,9.6,0.0,35.3
2024-12-03,R13,1,1,1,0,0,10.9,0.0,80.1
2024-12-04,R13,1,1,1,0,0,12.0,0.0,88.2
2024-12-05,R13,1,1,1,0,0,6.0,0.0,44.1
2024-12-06,R13,1,1,1,0,0,8.8,0.0,64.7
2024-12-09,R13,2,2,2,0,0,12.6,0.0,46.3
2024-12-10,R13,2,1,2,0,1,4.6,0.0,16.9
2024-12-11,R13,1,1,1,0,0,4.2,0.0,30.9
2024-12-12,R13,1,1,1,0,0,6.5,0.0,47.8
2024-12-13,R13,1,1,1,0,0,3.6,0.0,26.5
2024-12-16,R13,2,2,2,0,0,12.9,0.0,47.4
2024-12-17,R13,2,1,2,0,1,8.5,0.0,31.2
2024-12-18,R13,1,2,1,0,0,13.0,0.5,95.6
2024-12-19,R13,1,1,1,0,0,11.2,0.0,85.9
2024-12-20,R13,1,1,1,0,0,5.6,0.0,41.2
2024-12-23,R13,2,1,2,0,1,6.3,0.0,23.2
2024-12-24,R13,1,1,1,0,0,5.8,0.0,42.6
2024-12-27,R13,1,1,1,0,0,5.2,0.0,38.2
2024-12-30,R13,2,1,2,0,1,12.0,0.0,44.1
2024-12-31,R13,1,1,1,0,0,4.8,0.0,35.3
2025-01-02,R13,1,1,1,0,0,3.8,0.0,27.9
2025-01-03,R13,1,1,1,0,0,9.8,0.0,72.1
2025-01-07,R13,2,1,2,0,1,4.3,0.0,15.8
2025-01-08,R13,2,1,2,0,1,10.6,0.0,39.0
2025-01-09,R13,2,1,2,0,1,6.8,0.0,25.0
2025-01-10,R13,1,1,1,0,0,3.8,0.0,27.9
2025-01-13,R13,3,2,3,0,1,14.3,0.0,35.0
2025-01-14,R13,2,1,2,0,1,10.0,0.0,36.8
2025-01-15,R13,2,1,2,0,1,10.6,0.0,39.0
2025-01-16,R13,1,1,1,0,0,5.6,0.0,41.2
2025-01-17,R13,1,1,1,0,0,4.6,0.0,33.8
2025-01-20,R13,2,1,2,0,1,6.8,0.0,25.0
2025-01-21,R13,2,2,2,0,0,15.1,0.0,55.5
2025-01-22,R13,1,1,1,0,0,8.5,0.0,62.5
2025-01-23,R13,1,1,1,0,0,5.9,0.0,43.4
2025-01-24,R13,1,1,1,0,0,6.3,0.0,46.3
2025-01-27,R13,2,2,2,0,0,14.6,0.0,53.7
2025-01-28,R13,2,1,2,0,1,8.7,0.0,32.0
2025-01-29,R13,1,1,1,0,0,11.7,0.0,86.0
2025-01-30,R13,1,1,1,0,0,10.4,0.0,76.5
2025-01-31,R13,0,1,0,1,0,5.3,0.0,39.0
2025-02-03,R13,2,1,2,0,1,6.3,0.0,23.2
2025-02-04,R13,2,1,2,0,1,5.1,0.0,18.7
2025-02-05,R13,1,2,1,0,0,12.8,0.3,94.1
2025-02-06,R13,1,1,1,0,0,5.6,0.0,43.3
2025-02-07,R13,1,1,1,0,0,10.3,0.0,75.7
2025-02-10,R13,2,2,2,0,0,14.6,0.0,53.7
2025-02-11,R13,1,1,1,0,0,9.6,0.0,70.6
2025-02-12,R13,1,1,1,0,0,10.4,0.0,76.5
2025-02-13,R13,1,1,1,0,0,10.0,0.0,73.5
2025-02-14,R13,1,1,1,0,0,7.6,0.0,55.9
2025-02-17,R13,2,1,2,0,1,9.8,0.0,36.0
2025-02-18,R13,1,1,1,0,0,8.4,0.0,61.8
2025-02-19,R13,1,1,1,0,0,9.3,0.0,68.4
2025-02-20,R13,1,1,1,0,0,6.6,0.0,48.5
2025-02-21,R13,1,1,1,0,0,6.2,0.0,45.6
2025-02-24,R13,1,2,1,0,0,14.3,1.8,100.0
2025-02-25,R13,1,2,1,0,0,13.1,2.4,100.0
2025-02-26,R13,1,1,1,0,0,7.3,0.0,71.1
2025-02-27,R13,1,1,1,0,0,5.0,0.0,36.8
2025-02-28,R13,1,1,1,0,0,9.5,0.0,69.9
2025-03-03,R13,2,1,2,0,1,6.6,0.0,24.3
2025-03-04,R13,2,1,2,0,1,7.3,0.0,26.8
2025-03-05,R13,1,1,1,0,0,11.7,0.0,86.0
2025-03-06,R13,1,1,1,0,0,5.6,0.0,41.2
2025-03-07,R13,1,1,1,0,0,6.3,0.0,46.3
2025-03-10,R13,1,1,1,0,0,12.5,0.0,91.9
2025-03-11,R13,2,1,2,0,1,11.3,0.0,41.5
2025-03-12,R13,1,1,1,0,0,5.1,0.0,37.5
2025-03-13,R13,1,1,1,0,0,5.9,0.0,43.4
2025-03-14,R13,1,1,1,0,0,7.2,0.0,52.9
2025-03-17,R13,2,2,2,0,0,17.6,0.0,64.7
2025-03-18,R13,1,2,1,0,0,16.5,4.0,100.0
2025-03-19,R13,1,1,1,0,0,6.9,0.0,80.1
2025-03-20,R13,1,1,1,0,0,12.2,0.0,89.7
2025-03-21,R13,2,1,2,0,1,7.3,0.0,26.8
2025-03-24,R13,3,2,3,0,1,14.0,0.0,34.3
2025-03-25,R13,2,1,2,0,1,10.5,0.0,38.6
2025-03-26,R13,1,2,1,0,0,16.5,4.0,100.0
2025-03-27,R13,1,2,1,0,0,9.8,1.3,100.0
2025-03-28,R13,1,1,1,0,0,6.7,0.0,58.6
2025-03-31,R13,2,2,2,0,0,13.0,0.0,47.8
2025-04-01,R13,2,1,2,0,1,11.9,0.0,43.7
2025-04-02,R13,2,1,2,0,1,12.0,0.0,44.1
2025-04-03,R13,2,2,2,0,0,16.4,0.0,60.3
2025-04-04,R13,1,1,1,0,0,4.8,0.0,35.3
2025-04-07,R13,2,1,2,0,1,11.2,0.0,41.2
2025-04-08,R13,1,1,1,0,0,6.8,0.0,50.0
2025-04-09,R13,1,1,1,0,0,12.4,0.0,91.2
2025-04-10,R13,2,2,2,0,0,15.1,0.0,55.5
2025-04-11,R13,1,1,1,0,0,5.2,0.0,38.2
2025-04-14,R13,2,2,2,0,0,14.6,0.0,53.7
2025-04-15,R13,1,1,1,0,0,6.6,0.0,48.5
2025-04-16,R13,1,2,1,0,0,13.6,1.1,100.0
2025-04-17,R13,1,1,1,0,0,6.2,0.0,53.6
2025-04-22,R13,2,1,2,0,1,5.2,0.0,19.1
2025-04-23,R13,2,2,2,0,0,18.9,0.0,69.5
2025-04-24,R13,1,1,1,0,0,12.0,0.0,88.2
2025-04-25,R13,1,1,1,0,0,2.8,0.0,20.6
2025-04-28,R13,2,1,2,0,1,11.3,0.0,41.5
2025-04-29,R13,1,1,1,0,0,7.8,0.0,57.4
2025-04-30,R13,1,1,1,0,0,9.5,0.0,69.9
2025-05-02,R13,1,1,1,0,0,10.9,0.0,80.1
2025-05-05,R13,2,2,2,0,0,16.4,0.0,60.3
2025-05-06,R13,1,1,1,0,0,8.7,0.0,64.0
2025-05-07,R13,1,2,1,0,0,17.5,5.0,100.0
2025-05-08,R13,1,1,1,0,0,5.9,0.0,80.1
2025-05-09,R13,2,1,2,0,1,5.9,0.0,21.7
2025-05-12,R13,2,1,2,0,1,11.7,0.0,43.0
2025-05-13,R13,1,2,1,0,0,16.0,3.5,100.0
2025-05-14,R13,2,2,2,0,0,12.2,0.0,57.7
2025-05-15,R13,1,1,1,0,0,11.5,0.0,84.6
2025-05-16,R13,1,1,1,0,0,9.3,0.0,68.4
2025-05-19,R13,2,1,2,0,1,9.4,0.0,34.6
2025-05-20,R13,1,1,1,0,0,10.7,0.0,78.7
2025-05-21,R13,2,1,2,0,1,11.7,0.0,43.0
2025-05-22,R13,1,1,1,0,0,6.0,0.0,44.1
2025-05-23,R13,1,1,1,0,0,7.4,0.0,54.4
2025-05-26,R13,1,1,1,0,0,10.0,0.0,73.5
2025-05-27,R13,2,1,2,0,1,12.5,0.0,46.0
2025-05-28,R13,1,1,1,0,0,9.6,0.0,70.6
2025-05-30,R13,2,1,2,0,1,2.4,0.0,8.8
2025-06-02,R13,1,1,1,0,0,12.1,0.0,89.0
2025-06-03,R13,1,1,1,0,0,9.4,0.0,69.1
2025-06-04,R13,1,1,1,0,0,10.7,0.0,78.7
2025-06-05,R13,1,1,1,0,0,5.1,0.0,37.5
2025-06-06,R13,1,1,1,0,0,6.0,0.0,44.1
2025-06-10,R13,1,1,1,0,0,8.0,0.0,58.8
2025-06-11,R13,1,1,1,0,0,9.4,0.0,69.1
2025-06-12,R13,1,2,1,0,0,13.4,0.9,98.5
2025-06-13,R13,1,1,1,0,0,4.4,0.0,38.9
2025-06-16,R13,2,1,2,0,1,11.7,0.0,43.0
2025-06-17,R13,1,1,1,0,0,8.7,0.0,64.0
2025-06-18,R13,2,1,2,0,1,9.8,0.0,36.0
2025-06-20,R13,1,1,1,0,0,6.6,0.0,48.5
2025-06-23,R13,2,2,2,0,0,22.0,0.0,80.9
2025-06-24,R13,1,1,1,0,0,6.7,0.0,49.3
2025-06-25,R13,1,2,1,0,0,13.1,0.6,96.3
2025-06-26,R13,2,2,2,0,0,13.4,0.0,51.4
2025-06-27,R13,0,2,0,1,0,12.9,0.4,94.9
2025-06-30,R13,2,2,2,0,0,13.8,0.0,50.7
2025-07-01,R13,1,1,1,0,0,8.2,0.0,60.3
2025-07-02,R13,2,1,2,0,1,7.6,0.0,27.9
2025-07-03,R13,1,1,1,0,0,7.9,0.0,58.1
2025-07-04,R13,1,1,1,0,0,9.7,0.0,71.3
2025-07-07,R13,2,1,2,0,1,9.8,0.0,36.0
2025-07-08,R13,1,1,1,0,0,10.6,0.0,77.9
2025-07-09,R13,1,2,1,0,0,12.9,0.4,94.9
2025-07-10,R13,2,1,2,0,1,5.8,0.0,22.7
2025-07-11,R13,1,1,1,0,0,10.2,0.0,75.0
2025-07-14,R13,1,1,1,0,0,8.2,0.0,60.3
2025-07-15,R13,1,1,1,0,0,12.5,0.0,91.9
2025-07-16,R13,1,1,1,0,0,7.3,0.0,53.7
2025-07-17,R13,1,1,1,0,0,12.5,0.0,91.9
2025-07-18,R13,1,1,1,0,0,11.1,0.0,81.6
2025-07-21,R13,1,1,1,0,0,8.2,0.0,60.3
2025-07-22,R13,1,1,1,0,0,7.0,0.0,51.5
2025-07-23,R13,1,1,1,0,0,10.8,0.0,79.4
2025-07-24,R13,1,2,1,0,0,17.4,4.9,100.0
2025-07-25,R13,1,1,1,0,0,6.2,0.0,81.5
2025-07-28,R13,2,2,2,0,0,18.3,0.0,67.3
2025-07-29,R13,1,2,1,0,0,16.8,4.3,100.0
2025-07-30,R13,1,2,1,0,0,14.2,6.0,100.0
2025-07-31,R13,3,2,3,0,1,7.2,0.0,32.3
2025-08-01,R13,1,1,1,0,0,4.9,0.0,36.0
2025-08-04,R13,2,1,2,0,1,10.8,0.0,39.7
2025-08-05,R13,2,1,2,0,1,7.9,0.0,29.0
2025-08-06,R13,1,1,1,0,0,10.0,0.0,73.5
2025-08-07,R13,2,1,2,0,1,11.7,0.0,43.0
2025-08-08,R13,1,1,1,0,0,6.5,0.0,47.8
2025-08-11,R13,1,2,1,0,0,13.0,0.5,95.6
2025-08-12,R13,1,1,1,0,0,7.4,0.0,58.0
2025-08-13,R13,2,1,2,0,1,10.7,0.0,39.3
2025-08-14,R13,1,1,1,0,0,5.7,0.0,41.9
2025-08-15,R13,1,1,1,0,0,4.5,0.0,33.1
2025-08-18,R13,2,1,2,0,1,11.9,0.0,43.7
2025-08-19,R13,1,1,1,0,0,10.4,0.0,76.5
2025-08-20,R13,1,1,1,0,0,10.0,0.0,73.5
2025-08-21,R13,1,2,1,0,0,16.0,3.5,100.0
2025-08-22,R13,1,1,1,0,0,6.0,0.0,69.8
2025-08-25,R13,3,1,3,0,2,6.4,0.0,15.7
2025-08-26,R13,1,1,1,0,0,4.6,0.0,33.8
2025-08-27,R13,1,1,1,0,0,11.2,0.0,82.4
2025-08-28,R13,1,1,1,0,0,9.9,0.0,72.8
